
Mon, 03 Mar 2014 3:40:22 PM,
1,2455,7,
1,2455,classify,1,1,bbb.png,1,0,0,0,0,0,Tannet,Lape,3.40408165962,0,
1,2455,classify,1,2,baa.png,1,1,1,0,0,0,Lape,Lape,3.19806825486,1,
1,2455,classify,1,3,abb.png,0,0,0,0,0,0,Lape,Tannet,0.271667243214,0,
1,2455,classify,1,4,aba.png,0,1,0,0,0,0,Tannet,Lape,1.49549441598,0,
1,2455,classify,1,5,bab.png,1,0,1,0,0,0,Tannet,Tannet,0.891520682257,1,
1,2455,classify,1,6,aaa.png,0,1,1,0,0,0,Tannet,Tannet,0.175016760128,1,
1,2455,classify,1,7,aab.png,0,0,1,0,0,0,Lape,Tannet,1.91414874932,0,
1,2455,classify,1,8,bba.png,1,1,0,0,0,0,Lape,Tannet,0.272155559389,0,
1,2455,validation,,1,bbb.png,1.0,0.0,0.0,0,0,0,Tannet,Lape,2.10594735784,0,
1,2455,validation,,2,aab.png,0.0,0.0,1.0,0,0,0,Lape,Lape,2.18073287141,1,
1,2455,validation,,3,bab.png,1.0,0.0,1.0,0,0,0,Tannet,Tannet,5.59343173588,1,
1,2455,validation,,4,aba.png,0.0,1.0,0.0,0,0,0,Tannet,Tannet,1.05428849044,1,
1,2455,validation,,5,bba.png,1.0,1.0,0.0,0,0,0,Lape,Tannet,13.5497941624,0,
1,2455,validation,,6,baa.png,1.0,1.0,1.0,0,0,0,Lape,Tannet,1.60694964719,0,
1,2455,validation,,7,aaa.png,0.0,1.0,1.0,0,0,0,Tannet,Lape,0.460927601671,0,
1,2455,validation,,8,abb.png,0.0,0.0,0.0,0,0,0,Lape,Lape,0.669711661991,1,
1,2455,validation,2,1,bbb.png,1,0,0,0,0,0,Tannet,Lape,4.92229551566,0,
1,2455,validation,2,2,bba.png,1,1,0,0,0,0,Lape,Tannet,0.415553278523,0,
1,2455,validation,2,3,aaa.png,0,1,1,0,0,0,Tannet,Lape,0.747796205105,0,
1,2455,validation,2,4,baa.png,1,1,1,0,0,0,Lape,Tannet,2.28735956782,0,
1,2455,validation,2,5,abb.png,0,0,0,0,0,0,Lape,Lape,1.07811235241,1,
1,2455,validation,2,6,aab.png,0,0,1,0,0,0,Lape,Tannet,0.398523464799,0,
1,2455,validation,2,7,aba.png,0,1,0,0,0,0,Tannet,Lape,1.05040182616,0,
1,2455,validation,2,8,bab.png,1,0,1,0,0,0,Tannet,Tannet,18.8300415317,1,
1,2455,validation,3,1,aba.png,0,1,0,0,0,0,Tannet,Tannet,3.05852740444,1,
1,2455,validation,3,2,aaa.png,0,1,1,0,0,0,Tannet,Tannet,4.93714032206,1,
1,2455,validation,3,3,bbb.png,1,0,0,0,0,0,Tannet,Lape,1.60802493547,0,
1,2455,validation,3,4,abb.png,0,0,0,0,0,0,Lape,Tannet,1.83668262931,0,
1,2455,validation,3,5,bba.png,1,1,0,0,0,0,Lape,Tannet,3.42502727127,0,
1,2455,validation,3,6,bab.png,1,0,1,0,0,0,Tannet,Lape,1.54502356332,0,
1,2455,validation,3,7,baa.png,1,1,1,0,0,0,Lape,Tannet,2.8724508665,0,
1,2455,validation,3,8,aab.png,0,0,1,0,0,0,Lape,Tannet,0.262575295987,0,
1,2455,validation,,1,baa.png,1.0,1.0,1.0,0,0,0,Lape,Tannet,3.67793026846,0,
1,2455,validation,,2,abb.png,0.0,0.0,0.0,0,0,0,Lape,Tannet,1.72916769446,0,
1,2455,validation,,3,aaa.png,0.0,1.0,1.0,0,0,0,Tannet,Tannet,1.09076950327,1,
1,2455,validation,,4,bba.png,1.0,1.0,0.0,0,0,0,Lape,Tannet,1.75591582409,0,
1,2455,validation,,5,aba.png,0.0,1.0,0.0,0,0,0,Tannet,Tannet,0.901496895589,1,
1,2455,validation,,6,aab.png,0.0,0.0,1.0,0,0,0,Lape,Lape,2.19392501772,1,
1,2455,validation,,7,bab.png,1.0,0.0,1.0,0,0,0,Tannet,Lape,1.52656091447,0,
1,2455,validation,,8,bbb.png,1.0,0.0,0.0,0,0,0,Tannet,Lape,0.698561040452,0,
1,2455,validation,4,1,bba.png,1,1,0,0,0,0,Lape,Tannet,7.29949993128,0,
1,2455,validation,4,2,abb.png,0,0,0,0,0,0,Lape,Lape,1.22602972598,1,
1,2455,validation,4,3,aba.png,0,1,0,0,0,0,Tannet,Lape,1.46403362276,0,
1,2455,validation,4,4,bab.png,1,0,1,0,0,0,Tannet,Tannet,0.382631841348,1,
1,2455,validation,4,5,bbb.png,1,0,0,0,0,0,Tannet,Tannet,1.20544265443,1,
1,2455,validation,4,6,baa.png,1,1,1,0,0,0,Lape,Lape,0.453780972864,1,
1,2455,validation,4,7,aaa.png,0,1,1,0,0,0,Tannet,Lape,0.23849552311,0,
1,2455,validation,4,8,aab.png,0,0,1,0,0,0,Lape,Lape,3.68752178806,1,
1,2455,validation,5,1,bab.png,1,0,1,0,0,0,Tannet,Tannet,0.0610888288356,1,
1,2455,validation,5,2,baa.png,1,1,1,0,0,0,Lape,Tannet,1.50426225387,0,
1,2455,validation,5,3,bbb.png,1,0,0,0,0,0,Tannet,Tannet,2.02263799892,1,
1,2455,validation,5,4,abb.png,0,0,0,0,0,0,Lape,Tannet,0.274202844827,0,
1,2455,validation,5,5,aba.png,0,1,0,0,0,0,Tannet,Tannet,2.71850221069,1,
1,2455,validation,5,6,aab.png,0,0,1,0,0,0,Lape,Lape,4.85946728871,1,
1,2455,validation,5,7,bba.png,1,1,0,0,0,0,Lape,Tannet,1.63835879485,0,
1,2455,validation,5,8,aaa.png,0,1,1,0,0,0,Tannet,Tannet,11.6879968615,1,
1,2455,validation,,1,aab.png,0.0,0.0,1.0,0,0,0,Lape,Lape,4.74041783297,1,
1,2455,validation,,2,bab.png,1.0,0.0,1.0,0,0,0,Tannet,Tannet,3.18640031642,1,
1,2455,validation,,3,bbb.png,1.0,0.0,0.0,0,0,0,Tannet,Tannet,1.57721964456,1,
1,2455,validation,,4,bba.png,1.0,1.0,0.0,0,0,0,Lape,Lape,0.766806098865,1,
1,2455,validation,,5,aba.png,0.0,1.0,0.0,0,0,0,Tannet,Tannet,0.944055538857,1,
1,2455,validation,,6,aaa.png,0.0,1.0,1.0,0,0,0,Tannet,Tannet,0.788786278106,1,
1,2455,validation,,7,abb.png,0.0,0.0,0.0,0,0,0,Lape,Lape,0.710335911717,1,
1,2455,validation,,8,baa.png,1.0,1.0,1.0,0,0,0,Lape,Lape,0.133621136425,1,
1,2455,validation,6,1,bba.png,1,1,0,0,0,0,Lape,Lape,1.81583997817,1,
1,2455,validation,6,2,bab.png,1,0,1,0,0,0,Tannet,Tannet,0.496204212075,1,
1,2455,validation,6,3,aab.png,0,0,1,0,0,0,Lape,Lape,0.107026288053,1,
1,2455,validation,6,4,aaa.png,0,1,1,0,0,0,Tannet,Tannet,1.05168469017,1,
1,2455,validation,6,5,bbb.png,1,0,0,0,0,0,Tannet,Tannet,1.2512453713,1,
1,2455,validation,6,6,baa.png,1,1,1,0,0,0,Lape,Lape,0.661187816178,1,
1,2455,validation,6,7,aba.png,0,1,0,0,0,0,Tannet,Tannet,1.74591279496,1,
1,2455,validation,6,8,abb.png,0,0,0,0,0,0,Lape,Lape,0.440369332442,1,
1,2455,validation,7,1,abb.png,0,0,0,0,0,0,Lape,Lape,0.875458561815,1,
1,2455,validation,7,2,bab.png,1,0,1,0,0,0,Tannet,Tannet,1.21300377231,1,
1,2455,validation,7,3,bba.png,1,1,0,0,0,0,Lape,Lape,1.05058324803,1,
1,2455,validation,7,4,aba.png,0,1,0,0,0,0,Tannet,Tannet,0.975846069632,1,
1,2455,validation,7,5,aaa.png,0,1,1,0,0,0,Tannet,Tannet,0.553042539628,1,
1,2455,validation,7,6,bbb.png,1,0,0,0,0,0,Tannet,Tannet,1.27453920362,1,
1,2455,validation,7,7,baa.png,1,1,1,0,0,0,Lape,Lape,1.5988257241,1,
1,2455,validation,7,8,aab.png,0,0,1,0,0,0,Lape,Lape,0.511628376786,1,
1,2455,validation,,1,bab.png,1.0,0.0,1.0,0,0,0,Tannet,Tannet,2.1111619107,1,
1,2455,validation,,2,aaa.png,0.0,1.0,1.0,0,0,0,Tannet,Tannet,1.9938862836,1,
1,2455,validation,,3,aba.png,0.0,1.0,0.0,0,0,0,Tannet,Tannet,6.94614950405,1,
1,2455,validation,,4,bba.png,1.0,1.0,0.0,0,0,0,Lape,Lape,0.385426995112,1,
1,2455,validation,,5,bbb.png,1.0,0.0,0.0,0,0,0,Tannet,Tannet,0.816266385606,1,
1,2455,validation,,6,aab.png,0.0,0.0,1.0,0,0,0,Lape,Lape,0.202185007278,1,
1,2455,validation,,7,baa.png,1.0,1.0,1.0,0,0,0,Lape,Lape,0.852528566495,1,
1,2455,validation,,8,abb.png,0.0,0.0,0.0,0,0,0,Lape,Lape,0.0150586722884,1,
1,2455,classifytest,,1,aaa.png,0.0,1.0,1.0,0,0,0,Tannet,Tannet,1.62719440088,1,
1,2455,classifytest,,2,aab.png,0.0,0.0,1.0,0,0,0,Lape,Lape,0.77554016863,1,
1,2455,classifytest,,3,b_b.png,1.0,0.0,nan,0,0,0,Tannet,Lape,5.917399775,0,
1,2455,classifytest,,4,abb.png,0.0,0.0,0.0,0,0,0,Lape,Lape,0.84783510468,1,
1,2455,classifytest,,5,aba.png,0.0,1.0,0.0,0,0,0,Tannet,Tannet,0.464226300362,1,
1,2455,classifytest,,6,a_b.png,0.0,0.0,nan,0,0,0,Lape,Tannet,2.43731396389,0,
1,2455,classifytest,,7,bbb.png,1.0,0.0,0.0,0,0,0,Tannet,Tannet,1.16612080112,1,
1,2455,classifytest,,8,bab.png,1.0,0.0,1.0,0,0,0,Tannet,Tannet,4.19718498248,1,
1,2455,classifytest,,9,a_a.png,0.0,1.0,nan,0,0,0,Tannet,Tannet,1.33924123971,1,
1,2455,classifytest,,10,bba.png,1.0,1.0,0.0,0,0,0,Lape,Lape,0.639665164286,1,
1,2455,classifytest,,11,b_a.png,1.0,1.0,nan,0,0,0,Lape,Lape,1.21081214398,1,
1,2455,classifytest,,12,baa.png,1.0,1.0,1.0,0,0,0,Lape,Lape,0.292081169784,1,
1,2455,inferencetest,,1,ab_.png,0.0,0.0,0.0,0,1,0,Lape,0,0,5.71473969449,1,
1,2455,inferencetest,,2,_bb.png,0.0,0.0,0.0,1,0,0,Lape,0,0,6.19504003366,1,
1,2455,inferencetest,,3,a__.png,0.0,0.0,nan,0,1,0,Lape,0,0,7.36581589328,1,
1,2455,inferencetest,,4,a__.png,0.0,1.0,nan,0,1,0,Tannet,1,1,5.58889950137,1,
1,2455,inferencetest,,5,__a.png,1.0,1.0,nan,1,0,0,Lape,1,1,4.43493065098,1,
1,2455,inferencetest,,6,bb_.png,1.0,0.0,0.0,0,1,0,Tannet,0,0,5.81637000781,1,
1,2455,inferencetest,,7,aa_.png,0.0,0.0,1.0,0,1,0,Lape,0,0,4.05835161055,1,
1,2455,inferencetest,,8,ba_.png,1.0,1.0,1.0,0,1,0,Lape,1,1,1.96397121763,1,
1,2455,inferencetest,,9,_ba.png,1.0,1.0,0.0,1,0,0,Lape,1,1,3.80788291013,1,
1,2455,inferencetest,,10,_ab.png,0.0,0.0,1.0,1,0,0,Lape,0,0,2.00070416834,1,
1,2455,inferencetest,,11,_ba.png,0.0,1.0,0.0,1,0,0,Tannet,0,0,3.50337136677,1,
1,2455,inferencetest,,12,_aa.png,0.0,1.0,1.0,1,0,0,Tannet,0,0,10.0175310411,1,
1,2455,inferencetest,,13,b__.png,1.0,0.0,nan,0,1,0,Lape,0,1,4.41035527876,0,
1,2455,inferencetest,,14,ba_.png,1.0,0.0,1.0,0,1,0,Tannet,0,0,8.42490146775,1,
